Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Kitts and Nevis,KNA,2.732240437,4.310051494,5.258686946,7.016699745,4.570020664,4.52969907,4.687133818,4.842239826,4.61219156,4.958236393,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Lucia,LCA,1.231714474,2.296841205,2.164773439,2.943607278,1.802766119,2.01898972,2.12135253,1.944142022,2.044707248,2.14415306,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Vincent and the Grenadines,VCT,0.744262204,1.484409066,2.123436274,3.688845852,2.025335101,2.663776316,2.015851927,2.466496752,2.458434251,2.540604301,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sudan,SDN,0.266533092,0.203482901,0.434233117,0.420237941,0.391124917,0.403658393,0.457548873,0.513960335,0.498365757,0.483235878,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Suriname,SUR,4.294504269,3.142624176,3.643654342,4.508108128,4.184215094,4.771561493,4.918302524,4.089342395,3.733560502,3.611192614,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sweden,SWE,6.233324979,6.005336499,4.718911511,4.427812165,4.223791582,4.03254501,4.000332272,3.909066586,3.811011227,3.538009127,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Switzerland,CHE,6.452219106,6.084142395,5.205754311,5.310833838,5.37497098,4.851838197,4.712404478,4.730490994,4.569419203,4.401991044,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Syrian Arab Republic,SYR,2.375831662,2.408772686,2.652523165,2.250125386,1.559366296,1.446764904,1.446874775,1.514980876,1.702185507,1.647087511,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tajikistan,TJK,2.085615856,0.353906622,0.329976965,0.37969035,0.392070158,0.541632517,0.563045813,0.687937716,0.717320532,0.80541954,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tanzania,TZA,0.074988549,0.088061865,0.178659319,0.209763311,0.222964143,0.214569239,0.227066841,0.205846528,0.207828911,0.205634733,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Thailand,THA,1.565820805,2.591471979,3.474905699,3.715875276,3.851520326,3.779437929,3.82859407,3.780122324,3.766228713,3.714039204,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Timor-Leste,TLS,0,0,0.224587074,0.264783293,0.398859608,0.451320026,0.5099081,0.565903572,0.482602191,0.504741813,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Togo,TGO,0.257000617,0.257899125,0.380537176,0.329209261,0.251627635,0.222751565,0.248526524,0.30626028,0.268884387,0.286471389,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tonga,TON,0.841494073,1.020803985,1.062206686,1.070705498,1.179152582,1.088860952,1.091486406,1.483048753,1.764671281,1.841103111,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Trinidad and Tobago,TTO,11.55495647,11.33243737,17.35544612,16.4483713,16.79091798,16.08999829,15.51448846,13.23351455,13.14249382,12.77844012,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tunisia,TUN,1.668181375,2.155876793,2.394368505,2.459667854,2.444090628,2.605937977,2.653857785,2.564592069,2.614261782,2.592258865,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turkey,TUR,2.581889114,3.425353078,4.326061043,4.405564525,4.190557754,4.410763371,4.47717596,4.692471556,5.127196701,5.01541837,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turkmenistan,TKM,12.12005066,8.159644722,12.25532829,12.58564599,12.63049775,12.71238222,12.95172231,12.71905356,12.49811773,12.25964817,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turks and Caicos Islands,TCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tuvalu,TUV,1.122334456,1.064735945,0.941087898,0.930752048,0.92174394,0.911327805,0.90098207,0.89031339,0.879894413,0.86918731,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uganda,UGA,0.04552161,0.056236408,0.124265267,0.11314083,0.119626209,0.128415159,0.127140436,0.143004244,0.141862619,0.143462178,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ukraine,UKR,13.27040704,6.04719734,6.203112645,6.08180905,5.904640106,5.248479998,4.227086146,4.471757855,3.899968181,4.154180631,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United Arab Emirates,ARE,30.29910246,26.97453501,18.5899326,19.22311613,20.0154209,19.95185248,20.94809226,21.30760952,21.95061433,20.7974984,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United Kingdom,GBR,9.724252827,9.001483618,7.025424601,7.332471327,7.064902559,6.421598191,6.148544958,5.774741668,5.546265944,5.398708138,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United States,USA,19.40922912,20.4719331,16.59940374,15.77114462,16.10295784,16.02637907,15.53534211,15.13174682,14.80588242,15.24087458,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uruguay,URY,1.23810216,1.644710088,2.25888013,2.521474708,2.171452714,1.911517895,1.931411164,1.90704875,1.769167313,1.890244079,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uzbekistan,UZB,5.742077036,4.936633888,4.261845846,3.737762179,3.74067559,3.427109309,3.24388397,3.370708901,3.438864292,3.401191282,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Vanuatu,VUT,0.477571209,0.486581173,0.535733419,0.480952286,0.42862097,0.606317832,0.516361276,0.646723626,0.595448671,0.615016657,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Venezuela, RB",VEN,5.252470818,5.555039095,5.891053315,6.264469322,6.3019949,6.269352903,5.780234026,5.428918569,5.058756948,4.782754887,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Vietnam,VNM,0.270779674,0.629580043,1.676805213,1.639942555,1.692844192,1.837890351,2.257300246,2.390740709,2.348081292,2.698805922,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Virgin Islands (U.S.),VIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,West Bank and Gaza,PSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Yemen, Rep.",YEM,0.56703735,0.79785992,0.86905073,0.804145731,1.047834042,1.034329677,0.536269296,0.400468047,0.361417938,0.326681763,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Zambia,ZMB,0.340929635,0.173772089,0.218209839,0.277909358,0.284057583,0.311692501,0.319282188,0.341615023,0.414747987,0.446065443,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Zimbabwe,ZWE,1.584485424,1.153054813,0.891089823,0.923359696,0.925816482,0.894256225,0.89759836,0.783302583,0.718570496,0.849792905,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Africa Eastern and Southern,AFE,1.017504843,0.90039915,1.00533811,1.021646329,1.031833091,1.041144792,0.987393167,0.971016455,0.959978017,0.933541201,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Africa Western and Central,AFW,0.440470203,0.44724362,0.497022584,0.490866787,0.504655299,0.507671121,0.480743071,0.472959364,0.476437769,0.515544239,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Arab World,ARB,2.870778858,3.163304937,4.308740507,4.512189409,4.495194439,4.600190659,4.617963545,4.57030837,4.528350612,4.438715965,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Caribbean small states,CSS,4.714389221,5.03110009,5.85842352,6.061385847,5.811900779,5.605397575,5.462326768,5.032062547,4.876310944,5.017034408,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Central Europe and the Baltics,CEB,8.928048339,6.534386527,6.803902523,6.562543062,6.326934971,6.142062501,6.249982689,6.372489936,6.625943967,6.597232486,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Early-demographic dividend,EAR,1.279486681,1.560984792,2.065930584,2.131382799,2.125598135,2.203573699,2.194776637,2.199832227,2.247696677,2.27814572,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,East Asia & Pacific,EAS,2.494467181,3.16843593,6.03338434,6.140533879,6.282522892,6.221853048,6.169123176,6.140696976,6.210897145,6.333892853,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,East Asia & Pacific (excluding high income),EAP,1.664181237,2.27399406,5.303513307,5.402903642,5.560037957,5.531295897,5.485853728,5.457489305,5.538054938,5.692966704,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,East Asia & Pacific (IDA & IBRD countries),TEA,1.607822569,2.263169084,5.351549925,5.451374895,5.615794023,5.584800696,5.541753014,5.510622036,5.595869743,5.754705895,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Euro area,EMU,8.426550227,8.193095564,7.179990668,7.077063508,6.914721029,6.523711594,6.646295189,6.617182762,6.613176931,6.454837567,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Europe & Central Asia,ECS,9.476404188,7.482233767,7.364106235,7.290740866,7.108912056,6.768822481,6.694389172,6.685451312,6.722143563,6.690480926,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Europe & Central Asia (excluding high income),ECA,10.47297863,6.642567475,7.600183593,7.535649836,7.341913267,7.082278352,6.847536465,6.877673952,6.974274751,7.074186513,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Europe & Central Asia (IDA & IBRD countries),TEC,10.28726899,6.710834896,7.616886641,7.538779871,7.351792229,7.087703217,6.883912227,6.935853083,7.053763183,7.142551871,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,European Union,EUU,8.472880884,7.831506747,7.072379569,6.927204679,6.742973717,6.400223817,6.516388833,6.51892253,6.559142922,6.424038741,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Fragile and conflict affected situations,FCS,1.013529026,0.879276031,0.900283901,0.936360375,0.941897371,0.952647594,0.88060785,0.863007498,0.858046834,0.868444604,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Heavily indebted poor countries (HIPC),HPC,0.153418229,0.16759215,0.245746608,0.248699655,0.249568122,0.257196864,0.263170205,0.267501973,0.269329933,0.271687567,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,High income,HIC,11.44156557,12.09310058,11.02048245,10.83243162,10.85233803,10.6179137,10.51965714,10.37375995,10.26509708,10.25453315,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IBRD only,IBD,2.57133474,2.515438075,4.179312224,4.262940384,4.328433708,4.323545653,4.260951375,4.232884213,4.286637075,4.373767894,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA & IBRD total,IBT,2.17135316,2.079591861,3.308580397,3.360309317,3.401717784,3.390799912,3.334134215,3.308646228,3.345407897,3.404587801,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA blend,IDB,0.993315,0.923255664,0.886579606,0.836484338,0.847874105,0.845222431,0.827312986,0.856887661,0.883748917,0.920386827,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA only,IDX,0.250988842,0.232368203,0.327341327,0.327805353,0.321382423,0.331125701,0.33666702,0.350049011,0.370624311,0.37549488,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA total,IDA,0.501678434,0.465684952,0.516117913,0.499625187,0.499436782,0.505140507,0.502852081,0.521813487,0.544552179,0.560235135,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Late-demographic dividend,LTE,3.407956981,3.300556556,6.220746437,6.330203394,6.483683954,6.406976303,6.340951928,6.291656474,6.363636808,6.489821697,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & Caribbean,LCN,2.035780827,2.446079724,2.808424737,2.875787215,2.917722363,2.906370281,2.864931576,2.780951719,2.700018424,2.637362569,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & Caribbean (excluding high income),LAC,1.825669448,2.216017128,2.525966975,2.572482799,2.612821346,2.620143932,2.596054209,2.526406432,2.462697492,2.413939907,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & the Caribbean (IDA & IBRD countries),TLA,1.984006252,2.419941585,2.783237117,2.847497681,2.894287942,2.884360795,2.841497186,2.754968498,2.677573114,2.614462991,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Least developed countries: UN classification,LDC,0.135412711,0.163340726,0.267894381,0.273689825,0.287509978,0.302086477,0.307030456,0.322138017,0.335802195,0.335389683,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Low & middle income,LMY,2.111072721,2.017749853,3.247323269,3.299704875,3.340173386,3.334034112,3.27761213,3.253372317,3.289176491,3.350418141,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Low income,LIC,0.653292827,0.403116019,0.351493258,0.324576705,0.282440766,0.286487913,0.252792293,0.260545522,0.248158902,0.23673353,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lower middle income,LMC,1.099788973,1.101100293,1.498318251,1.539659927,1.544002718,1.606591193,1.600475378,1.618071929,1.661634795,1.730955497,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle East & North Africa,MEA,3.334142805,4.078842054,5.536398989,5.741528708,5.735943827,5.847665955,5.818404651,5.754217999,5.730906727,5.638657141,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle East & North Africa (excluding high income),MNA,2.324716436,2.83551556,3.723474955,3.837175562,3.844078074,3.911341854,3.806555663,3.776865771,3.813533988,3.841040725,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle East & North Africa (IDA & IBRD countries),TMN,2.329490781,2.846277416,3.741377969,3.855920632,3.86312525,3.930979444,3.825907966,3.796304371,3.833300193,3.861347119,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle income,MIC,2.218250591,2.152621384,3.535293471,3.599544242,3.652394075,3.649463469,3.595028541,3.571971132,3.617599166,3.691801479,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,North America,NAC,18.98661574,20.11481753,16.53901451,15.77403901,16.08246342,16.013094,15.55083364,15.14692452,14.86822332,15.27087561,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Not classified,INX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,OECD members,OED,10.23767261,10.72787254,9.586123286,9.38340717,9.368492598,9.134525411,9.028326764,8.91541555,8.832749761,8.835263958,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Other small states,OSS,4.933213172,4.359741267,6.235335944,6.422413801,6.497138691,6.594152263,6.424559707,6.361739815,6.371571863,6.406682315,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pacific island small states,PSS,0.990575142,1.024229395,1.106249955,1.062351199,1.119606177,1.187833486,1.253410764,1.462856031,1.483613918,1.539504166,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Post-demographic dividend,PST,11.78687912,12.03903264,10.76372137,10.52380932,10.537141,10.26189126,10.08333717,9.93961113,9.808514276,9.853984332,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pre-demographic dividend,PRE,0.443444725,0.410225224,0.522024095,0.535956494,0.553291132,0.561712184,0.538724921,0.543291019,0.536517457,0.557925928,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Small states,SST,4.619289348,4.290193091,5.842324523,6.020900888,6.034780093,6.075257985,5.928435212,5.816856884,5.80046345,5.859845144,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Asia,SAS,0.567342503,0.773531071,1.198544362,1.274240336,1.291827692,1.382921808,1.384815574,1.399755872,1.462850482,1.526651238,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Asia (IDA & IBRD),TSA,0.567342503,0.773531071,1.198544362,1.274240336,1.291827692,1.382921808,1.384815574,1.399755872,1.462850482,1.526651238,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sub-Saharan Africa,SSF,0.783664211,0.717068799,0.798790821,0.805956712,0.817618181,0.824377307,0.781518154,0.768612427,0.76344328,0.763618494,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sub-Saharan Africa (excluding high income),SSA,0.783480197,0.716281627,0.798423048,0.805545483,0.817263477,0.823982107,0.781090525,0.768156515,0.762951865,0.763112676,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.783664211,0.717068799,0.798790821,0.805956712,0.817618181,0.824377307,0.781518154,0.768612427,0.76344328,0.763618494,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Upper middle income,UMC,3.369723951,3.330389949,6.054158113,6.164053006,6.29475399,6.22699335,6.129205187,6.071887522,6.137106903,6.236807615,0.0,0.0
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,World,WLD,3.90295219,3.812654595,4.569549191,4.576530766,4.606486625,4.556030175,4.483514829,4.431336901,4.43553589,4.477639096,0.0,0.0
